"promo_id","sales_id","item_id","purchase_date","quantity","buyer_id","seller_id","promo_name","price_deduction","description","duration"
2,6427,399,"2022-08-16",3,48,283,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7059,50,"2022-08-16",1,98,37,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6691,383,"2022-08-16",1,46,269,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6736,112,"2022-08-17",3,93,86,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6776,364,"2022-08-17",3,22,257,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6417,246,"2022-08-17",1,96,185,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6390,270,"2022-08-17",3,23,200,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7098,261,"2022-08-17",2,88,193,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6537,177,"2022-08-17",2,109,118,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
8,6557,310,"2022-08-17",3,59,228,"TUJUHBELASAN",10000,"Berlaku Tanggal 17 Agustus",1
8,6246,358,"2022-08-17",3,121,253,"TUJUHBELASAN",10000,"Berlaku Tanggal 17 Agustus",1
2,6576,412,"2022-08-17",1,80,293,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6941,18,"2022-08-17",3,40,12,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
8,6944,213,"2022-08-17",2,34,124,"TUJUHBELASAN",10000,"Berlaku Tanggal 17 Agustus",1
8,6604,39,"2022-08-17",2,44,29,"TUJUHBELASAN",10000,"Berlaku Tanggal 17 Agustus",1
2,6844,82,"2022-08-17",1,110,62,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6634,32,"2022-08-17",3,91,22,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
8,6640,97,"2022-08-17",2,77,74,"TUJUHBELASAN",10000,"Berlaku Tanggal 17 Agustus",1
2,7036,423,"2022-08-17",3,124,301,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
8,6330,416,"2022-08-17",3,117,296,"TUJUHBELASAN",10000,"Berlaku Tanggal 17 Agustus",1
8,6266,101,"2022-08-17",3,40,77,"TUJUHBELASAN",10000,"Berlaku Tanggal 17 Agustus",1
2,6279,312,"2022-08-17",1,16,229,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6704,333,"2022-08-17",2,60,229,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
8,7120,194,"2022-08-17",3,73,123,"TUJUHBELASAN",10000,"Berlaku Tanggal 17 Agustus",1
2,6712,363,"2022-08-17",2,66,256,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6956,133,"2022-08-17",2,39,102,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6474,284,"2022-08-18",1,51,212,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6655,327,"2022-08-18",3,103,238,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6613,323,"2022-08-18",2,113,235,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7040,2,"2022-08-18",3,96,2,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6603,274,"2022-08-18",3,12,204,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7047,449,"2022-08-18",1,71,317,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6521,339,"2022-08-18",3,95,246,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6778,69,"2022-08-18",3,1,49,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6752,363,"2022-08-18",1,102,256,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6785,230,"2022-08-18",2,111,173,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6685,301,"2022-08-18",1,104,224,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6850,431,"2022-08-19",1,109,304,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6458,88,"2022-08-19",1,30,68,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6465,251,"2022-08-19",1,25,184,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6497,448,"2022-08-19",2,116,316,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6509,320,"2022-08-19",3,65,233,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6512,159,"2022-08-19",3,66,121,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6520,253,"2022-08-19",1,18,189,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6556,57,"2022-08-19",1,65,40,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6589,4,"2022-08-19",1,98,3,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6597,390,"2022-08-19",3,6,276,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6884,54,"2022-08-19",3,47,39,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6978,170,"2022-08-19",2,4,132,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6647,34,"2022-08-19",2,121,24,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6915,389,"2022-08-19",3,122,275,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6703,368,"2022-08-19",1,0,239,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6790,364,"2022-08-19",3,8,257,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6812,140,"2022-08-19",1,58,73,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6257,269,"2022-08-19",3,104,199,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6855,306,"2022-08-19",3,90,226,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6454,339,"2022-08-19",1,75,246,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6399,311,"2022-08-20",3,106,226,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6686,76,"2022-08-20",2,74,56,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6865,23,"2022-08-20",2,19,16,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6339,147,"2022-08-20",3,85,72,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6264,11,"2022-08-20",2,8,8,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6561,231,"2022-08-20",2,101,174,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6251,143,"2022-08-20",1,81,64,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7069,55,"2022-08-20",1,94,6,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6876,422,"2022-08-20",2,45,300,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6605,206,"2022-08-20",1,11,157,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6787,111,"2022-08-20",2,31,85,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6574,10,"2022-08-20",3,9,8,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6362,21,"2022-08-20",2,92,15,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6657,90,"2022-08-20",1,68,62,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6580,388,"2022-08-20",3,126,274,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7100,355,"2022-08-20",3,92,252,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6478,34,"2022-08-20",2,106,24,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6689,345,"2022-08-20",3,107,250,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6702,256,"2022-08-20",2,22,192,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6472,414,"2022-08-21",1,87,295,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6555,325,"2022-08-21",2,126,237,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6566,144,"2022-08-21",1,61,64,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6864,27,"2022-08-21",1,81,20,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6695,330,"2022-08-21",2,52,240,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7086,226,"2022-08-21",2,23,170,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6895,411,"2022-08-21",2,45,292,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7116,221,"2022-08-21",3,19,167,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6401,146,"2022-08-21",3,90,67,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6436,437,"2022-08-21",3,64,308,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6338,433,"2022-08-21",1,111,306,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6827,95,"2022-08-21",3,63,73,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6833,388,"2022-08-21",2,26,274,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6486,355,"2022-08-21",2,113,252,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6600,89,"2022-08-21",1,58,69,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6538,49,"2022-08-21",3,0,18,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6953,337,"2022-08-22",2,37,245,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6725,317,"2022-08-22",2,103,232,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6700,410,"2022-08-22",3,114,291,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6800,366,"2022-08-22",3,10,258,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6887,22,"2022-08-22",3,44,10,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6345,139,"2022-08-22",3,40,64,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6907,91,"2022-08-22",1,66,70,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7011,285,"2022-08-22",1,40,213,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7019,152,"2022-08-22",2,84,114,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6430,33,"2022-08-22",1,26,23,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6403,131,"2022-08-22",3,87,100,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6780,294,"2022-08-22",3,50,197,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6757,178,"2022-08-22",3,115,123,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7020,384,"2022-08-23",3,66,270,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6297,221,"2022-08-23",2,110,167,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6361,80,"2022-08-23",1,87,60,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7113,388,"2022-08-23",3,23,274,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6637,235,"2022-08-23",2,7,177,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6255,353,"2022-08-23",3,38,230,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6411,424,"2022-08-23",3,121,289,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6792,43,"2022-08-23",2,6,33,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6380,201,"2022-08-23",2,121,154,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7001,251,"2022-08-23",2,47,184,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6782,190,"2022-08-23",1,20,145,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6766,115,"2022-08-23",2,69,89,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6873,89,"2022-08-23",3,38,69,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6507,273,"2022-08-23",2,54,203,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6467,395,"2022-08-24",2,90,281,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6249,179,"2022-08-24",1,52,137,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6455,36,"2022-08-24",2,3,26,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6659,280,"2022-08-24",2,47,181,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6774,129,"2022-08-24",1,82,94,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6917,299,"2022-08-24",2,126,222,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6999,327,"2022-08-24",2,93,238,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7064,172,"2022-08-24",2,48,134,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6993,95,"2022-08-25",1,90,73,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6665,231,"2022-08-25",1,69,174,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7115,339,"2022-08-25",3,34,246,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6926,77,"2022-08-25",3,64,57,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6347,412,"2022-08-25",3,83,293,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6379,214,"2022-08-25",2,11,161,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6866,197,"2022-08-25",1,11,124,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7010,285,"2022-08-25",3,10,213,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6954,83,"2022-08-25",1,124,63,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6863,92,"2022-08-25",3,14,71,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7123,403,"2022-08-25",2,2,285,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6935,332,"2022-08-25",1,88,242,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6966,271,"2022-08-25",1,1,201,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7009,445,"2022-08-26",2,8,313,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6572,253,"2022-08-26",2,123,189,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7122,29,"2022-08-26",2,12,21,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6329,143,"2022-08-26",3,23,64,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6422,437,"2022-08-26",2,104,308,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6459,9,"2022-08-26",2,53,8,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7033,144,"2022-08-26",3,109,64,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6484,104,"2022-08-26",3,126,80,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6506,409,"2022-08-26",2,108,290,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6516,423,"2022-08-26",2,4,301,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6874,362,"2022-08-26",2,29,255,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6554,137,"2022-08-26",2,70,105,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6609,53,"2022-08-27",3,81,8,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6848,332,"2022-08-27",1,72,242,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6750,341,"2022-08-27",1,37,246,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6735,41,"2022-08-27",2,81,31,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6734,395,"2022-08-27",2,38,281,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6636,143,"2022-08-27",1,89,64,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6625,12,"2022-08-27",2,40,9,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6985,343,"2022-08-27",1,61,248,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7012,65,"2022-08-27",3,126,12,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7056,145,"2022-08-27",1,4,109,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6276,249,"2022-08-27",2,41,120,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6439,218,"2022-08-27",2,74,164,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6428,247,"2022-08-27",3,33,186,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6426,208,"2022-08-27",2,61,120,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6365,431,"2022-08-27",3,66,304,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6351,305,"2022-08-27",1,123,224,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6319,438,"2022-08-27",1,48,296,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6288,111,"2022-08-27",1,63,85,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6891,265,"2022-08-27",1,34,113,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6923,436,"2022-08-27",3,59,307,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6875,277,"2022-08-28",3,43,206,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6360,236,"2022-08-28",3,72,178,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6582,109,"2022-08-28",3,24,83,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6533,151,"2022-08-28",3,23,113,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6853,435,"2022-08-28",2,59,289,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6406,390,"2022-08-28",2,27,276,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6324,152,"2022-08-28",1,12,114,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6473,57,"2022-08-28",3,43,40,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6656,441,"2022-08-28",2,103,276,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7000,329,"2022-08-28",2,43,239,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6718,388,"2022-08-28",1,72,274,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6938,417,"2022-08-28",2,37,297,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6295,442,"2022-08-28",1,96,311,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6618,281,"2022-08-28",2,91,209,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7114,30,"2022-08-28",3,86,14,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6959,302,"2022-08-29",2,95,225,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6870,49,"2022-08-29",1,39,18,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6654,215,"2022-08-29",2,44,162,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6421,442,"2022-08-29",1,71,311,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7080,412,"2022-08-29",3,82,293,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6931,280,"2022-08-29",2,28,181,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7083,261,"2022-08-29",3,61,193,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6416,94,"2022-08-29",1,38,66,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6397,178,"2022-08-29",2,46,123,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7014,248,"2022-08-29",3,122,187,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7062,175,"2022-08-29",3,38,136,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6511,229,"2022-08-29",3,120,172,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6286,155,"2022-08-29",2,95,117,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6500,285,"2022-08-29",3,53,213,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6653,249,"2022-08-29",1,102,120,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6470,201,"2022-08-29",1,52,154,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6607,310,"2022-08-29",1,103,228,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6854,421,"2022-08-30",1,104,299,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6740,406,"2022-08-30",1,117,288,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6531,145,"2022-08-30",3,92,109,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7013,98,"2022-08-30",1,125,75,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6524,300,"2022-08-30",3,76,223,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6788,131,"2022-08-30",1,36,100,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6819,86,"2022-08-30",2,9,66,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7030,10,"2022-08-30",1,44,8,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6894,235,"2022-08-30",2,73,177,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7052,60,"2022-08-30",3,56,42,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6616,10,"2022-08-30",2,84,8,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6929,3,"2022-08-30",2,121,3,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6705,287,"2022-08-30",3,114,215,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6391,9,"2022-08-30",3,114,8,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6384,123,"2022-08-30",2,13,96,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7109,432,"2022-08-30",3,7,305,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6333,326,"2022-08-30",3,79,224,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6881,213,"2022-08-30",2,53,124,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6663,384,"2022-08-30",2,35,270,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6916,304,"2022-08-30",1,87,224,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6724,188,"2022-08-31",3,116,143,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6449,142,"2022-08-31",3,60,108,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6594,22,"2022-08-31",1,53,10,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6482,165,"2022-08-31",1,112,127,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6646,206,"2022-08-31",2,96,157,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6996,393,"2022-08-31",1,100,279,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6440,411,"2022-08-31",2,45,292,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6992,110,"2022-08-31",1,25,84,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6300,209,"2022-08-31",2,69,122,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6407,225,"2022-08-31",1,19,141,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6682,215,"2022-08-31",2,84,162,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6385,355,"2022-08-31",2,110,252,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6991,228,"2022-08-31",3,82,171,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7082,46,"2022-08-31",2,71,17,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7117,56,"2022-08-31",2,44,19,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,6856,257,"2022-08-31",2,126,193,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7191,321,"2022-09-01",2,63,234,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
1,7574,342,"2022-09-01",3,26,247,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
2,7900,335,"2022-09-01",1,5,244,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7526,121,"2022-09-01",3,41,92,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
1,7774,71,"2022-09-01",1,42,51,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
1,7687,240,"2022-09-01",3,96,181,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
2,7658,383,"2022-09-01",3,85,269,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7224,15,"2022-09-01",3,124,11,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
1,7717,17,"2022-09-01",2,89,8,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
2,7157,18,"2022-09-01",2,109,12,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7750,275,"2022-09-01",3,51,205,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
2,7341,33,"2022-09-01",1,124,23,"GRATIS_ONGKIR",5000,"Berlaku Tahun 2022",365
1,7597,188,"2022-09-01",2,4,143,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
1,7795,421,"2022-09-01",1,62,299,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
1,7254,288,"2022-09-01",1,6,186,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
1,7838,69,"2022-09-01",2,127,49,"AWAL_GAJIAN",15000,"Setiap Bulan Khusus Tanggal 1",1
